STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19810401,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,13,0,0,0,0,0,39,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19810501,9999,0,0,10,0,0,4,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,546,0,0,0,0,0,1440,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19810601,9999,0,0,6,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,180,0,0,0,0,0,526,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19810701,9999,0,0,4,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,249,0,0,0,0,0,464,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19810801,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,30,0,0,0,0,0,50,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19810901,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,89,0,0,0,0,0,157,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19811001,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,66,0,0,76,0,0,178,0,0,64,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19811101,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19811201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,41,0,0,127,14,14,59,0,0,132,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,1016,22,6,79,0,0,136,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,18,0,0,102,4,4,58,0,0,51,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820301,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,41,0,0,127,24,16,142,0,0,207,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820401,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,30,0,0,25,0,0,126,0,0,33,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820501,9999,0,0,5,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,0,0,0,330,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820601,9999,0,0,8,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,155,0,0,0,0,0,591,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820701,9999,0,0,3,0,0,1,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,254,0,0,0,0,0,361,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820801,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,48,0,0,0,0,0,134,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19820901,9999,0,0,4,0,0,3,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,188,0,0,51,0,0,546,0,0,51,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19821001,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,30,0,0,0,0,0,71,0,0,25,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19821101,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,13,0,0,0,0,0,31,0,0,25,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19821201,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,152,10,5,145,0,0,382,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830101,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,5,0,0,25,5,5,10,0,0,23,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,3,0,0,0,3,3,3,0,0,8,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830301,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,0,0,0,35,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830401,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,81,0,0,0,29,29,160,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830501,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,109,0,0,0,3,3,280,0,0,0,2,2,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830601,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,102,0,0,0,0,0,281,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830701,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,0,0,0,50,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830801,9999,0,0,5,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,183,0,0,0,0,0,383,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19830901,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,0,1,1,253,0,0,0,2,2,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19831001,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,109,0,0,0,0,0,369,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19831101,9999,0,0,5,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,102,4,2,182,0,0,0,3,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19831201,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,46,0,0,9999,0,0,104,0,0,381,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840101,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,9999,0,0,50,0,0,102,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,0,0,0,0,19,19,0,0,0,51,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840301,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,76,0,0,76,6,5,254,0,0,64,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840401,9999,0,0,5,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,165,0,0,9999,0,0,407,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840501,9999,0,0,3,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,211,0,0,0,2,2,356,0,0,0,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840601,9999,0,0,8,0,0,2,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,216,0,0,0,0,0,653,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840701,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,114,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840801,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,107,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19840901,9999,0,0,3,0,0,1,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,305,0,0,0,6,6,508,0,0,254,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19841001,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,8,0,0,9999,0,0,8,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19841101,9999,0,0,1,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,147,0,0,51,4,3,160,0,0,0,2,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19841201,9999,0,0,1,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,140,0,0,9999,0,0,173,0,0,267,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850101,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,9999,0,0,76,0,0,228,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,9999,0,0,54,0,0,51,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850301,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,89,0,0,9999,0,0,221,0,0,203,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850401,9999,0,0,6,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,9999,0,0,275,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850501,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,109,0,0,0,0,0,298,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850601,9999,0,0,6,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,76,0,0,0,0,0,330,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850701,9999,0,0,5,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,191,0,0,0,0,0,366,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850801,9999,0,0,3,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,140,0,0,0,0,0,229,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19850901,9999,0,0,4,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,173,0,0,0,6,6,327,0,0,0,3,2,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19851001,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,9999,0,0,127,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19851101,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,89,0,0,9999,0,0,256,0,0,190,27,15,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19851201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,9999,0,0,51,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19860101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,102,19,19,77,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1067.1,45.06667,-106.78333,19860201,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,127,3,3,290,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860301,9999,0,0,5,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,76,0,0,9999,0,0,339,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860401,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,13,0,0,25,12,12,57,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860501,9999,0,0,4,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,137,0,0,0,0,0,387,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860601,9999,0,0,5,0,0,1,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,673,0,0,0,0,0,925,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860701,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,18,0,0,0,0,0,52,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860801,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,0,0,0,100,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19860901,9999,0,0,6,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,127,0,0,0,0,0,440,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19861001,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,102,0,0,9999,0,0,166,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19861101,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,109,0,0,9999,0,0,261,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19861201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,9999,0,0,51,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,9999,0,0,103,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870301,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,46,0,0,9999,0,0,154,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870401,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,0,0,0,25,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870501,9999,0,0,6,0,0,2,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,152,0,0,0,0,0,443,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870601,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,94,0,0,0,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870701,9999,0,0,4,0,0,3,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,216,0,0,0,0,0,636,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870801,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,114,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19870901,9999,0,0,3,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,127,0,0,0,0,0,269,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19871001,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,102,0,0,0,0,0,102,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19871101,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,0,3,3,173,0,0,0,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19871201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,56,0,0,9999,0,0,56,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19880101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,30,0,0,9999,0,0,56,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19880201,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,9999,0,0,114,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19880301,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,9999,0,0,96,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19880401,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,76,0,0,0,29,29,242,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06667,-106.78333,19880501,9999,0,0,6,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,203,0,0,0,0,0,447,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
