seedingid,treatmentid,mix,speciesid,cultivarid,type,rate,unit,viability,origin,source,seed_distance,seed_mixid,notes
2012,317,known,5801,,seeding,86,seeds/m2,PLS,native,,,165,
2013,317,known,5901,,seeding,42,seeds/m2,PLS,native,,,165,
2014,317,known,5938,,seeding,1121,seeds/m2,PLS,native,,,165,
2015,317,known,5952,,seeding,28,seeds/m2,PLS,native,,,165,
2016,318,known,387,,seeding,309,seeds/m2,PLS,native,,,166,
2017,318,known,469,,seeding,112,seeds/m2,PLS,exotic,,,166,
2018,318,known,484,,seeding,1311,seeds/m2,PLS,native,,,166,
2019,318,known,689,,seeding,0,seeds/m2,PLS,native,,,166,
2020,318,known,712,,seeding,93,seeds/m2,PLS,native,,,166,
2021,318,known,1686,,seeding,30,seeds/m2,PLS,native,,,166,
2022,318,known,1741,,seeding,20,seeds/m2,PLS,native,,,166,
2023,318,known,2640,,seeding,53,seeds/m2,PLS,native,,,166,
2024,318,known,4575,,seeding,5,seeds/m2,PLS,native,,,166,
2025,318,known,5415,,seeding,79,seeds/m2,PLS,native,,,166,
2026,318,known,5416,,seeding,442,seeds/m2,PLS,native,,,166,
2027,318,known,5577,,seeding,33,seeds/m2,PLS,native,,,166,
2028,318,known,5582,,seeding,162,seeds/m2,PLS,native,,,166,
2029,318,known,5583,,seeding,82,seeds/m2,PLS,native,,,166,
2030,318,known,5585,,seeding,50,seeds/m2,PLS,native,,,166,
2031,318,known,5763,,seeding,127,seeds/m2,PLS,native,,,166,
2032,318,known,5901,,seeding,177,seeds/m2,PLS,native,,,166,
2033,318,known,5952,,seeding,44,seeds/m2,PLS,native,,,166,
2034,319,known,387,,seeding,200,seeds/m2,PLS,native,,,167,
2035,319,known,457,,seeding,139,seeds/m2,PLS,native,,,167,
2036,319,known,469,,seeding,1029,seeds/m2,PLS,exotic,,,167,
2037,319,known,1741,,seeding,20,seeds/m2,PLS,native,,,167,
2038,319,known,2041,,seeding,36,seeds/m2,PLS,native,,,167,
2039,319,known,2174,,seeding,14,seeds/m2,PLS,native,,,167,
2040,319,known,2640,,seeding,19,seeds/m2,PLS,native,,,167,
2041,319,known,3082,,seeding,3,seeds/m2,PLS,exotic,,,167,
2042,319,known,5415,,seeding,59,seeds/m2,PLS,native,,,167,
2043,319,known,5568,,seeding,91,seeds/m2,PLS,native,,,167,
2044,319,known,5582,,seeding,198,seeds/m2,PLS,native,,,167,
2045,319,known,5585,,seeding,33,seeds/m2,PLS,native,,,167,
2046,319,known,5698,,seeding,27,seeds/m2,PLS,native,,,167,
2047,319,known,5707,,seeding,83,seeds/m2,PLS,native,,,167,
2048,319,known,5763,,seeding,79,seeds/m2,PLS,native,,,167,
2049,319,known,5801,,seeding,112,seeds/m2,PLS,native,,,167,
2050,319,known,5881,,seeding,74,seeds/m2,PLS,native,,,167,
2051,319,known,6402,,seeding,12,seeds/m2,PLS,native,,,167,
2052,320,known,387,,seeding,309,seeds/m2,PLS,native,,,168,
2053,320,known,465,,seeding,701,seeds/m2,PLS,native,,,168,
2054,320,known,484,,seeding,13,seeds/m2,PLS,native,,,168,
2055,320,known,712,,seeding,47,seeds/m2,PLS,native,,,168,
2056,320,known,1102,,seeding,12,seeds/m2,PLS,native,,,168,
2057,320,known,1686,,seeding,46,seeds/m2,PLS,native,,,168,
2058,320,known,1741,,seeding,17,seeds/m2,PLS,native,,,168,
2059,320,known,2640,,seeding,84,seeds/m2,PLS,native,,,168,
2060,320,known,2887,,seeding,9,seeds/m2,PLS,exotic,,,168,
2061,320,known,5415,,seeding,105,seeds/m2,PLS,native,,,168,
2062,320,known,5416,,seeding,295,seeds/m2,PLS,native,,,168,
2063,320,known,5577,,seeding,33,seeds/m2,PLS,native,,,168,
2064,320,known,5582,,seeding,147,seeds/m2,PLS,native,,,168,
2065,320,known,5583,,seeding,42,seeds/m2,PLS,native,,,168,
2066,320,known,5585,,seeding,91,seeds/m2,PLS,native,,,168,
2067,320,known,5698,,seeding,14,seeds/m2,PLS,native,,,168,
2068,320,known,5763,,seeding,117,seeds/m2,PLS,native,,,168,
2069,320,known,5901,,seeding,237,seeds/m2,PLS,native,,,168,
2070,320,known,5952,,seeding,35,seeds/m2,PLS,native,,,168,
2071,321,known,387,,seeding,172,seeds/m2,PLS,native,,,169,
2072,321,known,484,,seeding,151,seeds/m2,PLS,native,,,169,
2073,321,known,1686,,seeding,11,seeds/m2,PLS,native,,,169,
2074,321,known,1741,,seeding,11,seeds/m2,PLS,native,,,169,
2075,321,known,2640,,seeding,11,seeds/m2,PLS,native,,,169,
2076,321,known,2887,,seeding,6,seeds/m2,PLS,exotic,,,169,
2077,321,known,5415,,seeding,35,seeds/m2,PLS,native,,,169,
2078,321,known,5416,,seeding,26,seeds/m2,PLS,native,,,169,
2079,321,known,5582,,seeding,75,seeds/m2,PLS,native,,,169,
2080,321,known,5583,,seeding,35,seeds/m2,PLS,native,,,169,
2081,321,known,5585,,seeding,42,seeds/m2,PLS,native,,,169,
2082,321,known,5763,,seeding,49,seeds/m2,PLS,native,,,169,
2083,321,known,5952,,seeding,31,seeds/m2,PLS,native,,,169,
2084,322,known,387,,seeding,172,seeds/m2,PLS,native,,,170,
2085,322,known,484,,seeding,252,seeds/m2,PLS,native,,,170,
2086,322,known,712,,seeding,22,seeds/m2,PLS,native,,,170,
2087,322,known,1686,,seeding,11,seeds/m2,PLS,native,,,170,
2088,322,known,1741,,seeding,11,seeds/m2,PLS,native,,,170,
2089,322,known,2640,,seeding,11,seeds/m2,PLS,native,,,170,
2090,322,known,2887,,seeding,6,seeds/m2,PLS,exotic,,,170,
2091,322,known,5415,,seeding,35,seeds/m2,PLS,native,,,170,
2092,322,known,5416,,seeding,26,seeds/m2,PLS,native,,,170,
2093,322,known,5582,,seeding,75,seeds/m2,PLS,native,,,170,
2094,322,known,5583,,seeding,35,seeds/m2,PLS,native,,,170,
2095,322,known,5585,,seeding,42,seeds/m2,PLS,native,,,170,
2096,322,known,5763,,seeding,49,seeds/m2,PLS,native,,,170,
2097,322,known,5952,,seeding,31,seeds/m2,PLS,native,,,170,
2098,322,known,6517,,seeding,2,seeds/m2,PLS,native,,,170,
2099,322,known,7042,,seeding,,,,native,,,170,Source rate value: unknown
2100,322,known,7067,,seeding,,,PLS,native,,,170,Source rate value: unknown
2101,323,known,387,,seeding,172,seeds/m2,PLS,native,,,171,
2102,323,known,484,,seeding,151,seeds/m2,PLS,native,,,171,
2103,323,known,1686,,seeding,11,seeds/m2,PLS,native,,,171,
2104,323,known,1741,,seeding,11,seeds/m2,PLS,native,,,171,
2105,323,known,2640,,seeding,11,seeds/m2,PLS,native,,,171,
2106,323,known,2887,,seeding,6,seeds/m2,PLS,exotic,,,171,
2107,323,known,5415,,seeding,35,seeds/m2,PLS,native,,,171,
2108,323,known,5416,,seeding,26,seeds/m2,PLS,native,,,171,
2109,323,known,5582,,seeding,75,seeds/m2,PLS,native,,,171,
2110,323,known,5583,,seeding,35,seeds/m2,PLS,native,,,171,
2111,323,known,5585,,seeding,42,seeds/m2,PLS,native,,,171,
2112,323,known,5763,,seeding,49,seeds/m2,PLS,native,,,171,
2113,323,known,5952,,seeding,31,seeds/m2,PLS,native,,,171,
2114,324,known,1686,,seeding,20,seeds/m2,PLS,native,,,172,
2115,324,known,2640,,seeding,9,seeds/m2,PLS,native,,,172,
2116,324,known,2887,,seeding,18,seeds/m2,PLS,exotic,,,172,
2117,324,known,5416,,seeding,172,seeds/m2,PLS,native,,,172,
2118,324,known,5577,,seeding,65,seeds/m2,PLS,native,,,172,
2119,324,known,5582,,seeding,86,seeds/m2,PLS,native,,,172,
2120,324,known,5583,,seeding,83,seeds/m2,PLS,native,,,172,
2121,324,known,5585,,seeding,100,seeds/m2,PLS,native,,,172,
2122,324,known,5763,,seeding,79,seeds/m2,PLS,native,,,172,
2123,324,known,5765,,seeding,32,seeds/m2,PLS,native,,,172,
2124,324,known,5901,,seeding,86,seeds/m2,PLS,native,,,172,
2125,324,known,5932,,seeding,431,seeds/m2,PLS,native,,,172,
2126,325,known,387,,seeding,315,seeds/m2,PLS,native,,,173,
2127,325,known,457,,seeding,142,seeds/m2,PLS,native,,,173,
2128,325,known,465,,seeding,141,seeds/m2,PLS,native,,,173,
2129,325,known,469,,seeding,1121,seeds/m2,PLS,exotic,,,173,
2130,325,known,484,,seeding,87,seeds/m2,PLS,native,,,173,
2131,325,known,1741,,seeding,20,seeds/m2,PLS,native,,,173,
2132,325,known,2041,,seeding,36,seeds/m2,PLS,native,,,173,
2133,325,known,3082,,seeding,3,seeds/m2,PLS,exotic,,,173,
2134,325,known,5415,,seeding,58,seeds/m2,PLS,native,,,173,
2135,325,known,5568,,seeding,37,seeds/m2,PLS,native,,,173,
2136,325,known,5582,,seeding,214,seeds/m2,PLS,native,,,173,
2137,325,known,5585,,seeding,134,seeds/m2,PLS,native,,,173,
2138,325,known,5707,,seeding,83,seeds/m2,PLS,native,,,173,
2139,325,known,5763,,seeding,138,seeds/m2,PLS,native,,,173,
2140,325,known,5801,,seeding,112,seeds/m2,PLS,native,,,173,
2141,325,known,5881,,seeding,110,seeds/m2,PLS,native,,,173,
2142,326,known,387,,seeding,144,seeds/m2,PLS,native,,,174,
2143,326,known,457,,seeding,11,seeds/m2,PLS,native,,,174,
2144,326,known,465,,seeding,141,seeds/m2,PLS,native,,,174,
2145,326,known,469,,seeding,102,seeds/m2,PLS,exotic,,,174,
2146,326,known,484,,seeding,87,seeds/m2,PLS,native,,,174,
2147,326,known,5415,,seeding,58,seeds/m2,PLS,native,,,174,
2148,326,known,5582,,seeding,129,seeds/m2,PLS,native,,,174,
2149,326,known,5585,,seeding,101,seeds/m2,PLS,native,,,174,
2150,326,known,5763,,seeding,59,seeds/m2,PLS,native,,,174,
2151,326,known,5881,,seeding,110,seeds/m2,PLS,native,,,174,
2152,327,known,387,,seeding,430,seeds/m2,PLS,native,,,175,
2153,327,known,457,,seeding,11,seeds/m2,PLS,native,,,175,
2154,327,known,465,,seeding,141,seeds/m2,PLS,native,,,175,
2155,327,known,469,,seeding,204,seeds/m2,PLS,exotic,,,175,
2156,327,known,484,,seeding,1385,seeds/m2,PLS,native,,,175,
2157,327,known,712,,seeding,93,seeds/m2,PLS,native,,,175,
2158,327,known,1686,,seeding,30,seeds/m2,PLS,native,,,175,
2159,327,known,1741,,seeding,20,seeds/m2,PLS,native,,,175,
2160,327,known,2640,,seeding,53,seeds/m2,PLS,native,,,175,
2161,327,known,5415,,seeding,58,seeds/m2,PLS,native,,,175,
2162,327,known,5577,,seeding,33,seeds/m2,PLS,native,,,175,
2163,327,known,5582,,seeding,214,seeds/m2,PLS,native,,,175,
2164,327,known,5583,,seeding,42,seeds/m2,PLS,native,,,175,
2165,327,known,5585,,seeding,151,seeds/m2,PLS,native,,,175,
2166,327,known,5763,,seeding,138,seeds/m2,PLS,native,,,175,
2167,327,known,5881,,seeding,110,seeds/m2,PLS,native,,,175,
2168,328,known,276,,seeding,49,seeds/m2,PLS,native,,,176,
2169,328,known,465,,seeding,980,seeds/m2,PLS,native,,,176,
2170,328,known,484,,seeding,1297,seeds/m2,PLS,native,,,176,
2171,328,known,712,,seeding,279,seeds/m2,PLS,native,,,176,
2172,328,known,1686,,seeding,30,seeds/m2,PLS,native,,,176,
2173,328,known,1687,,seeding,7,seeds/m2,PLS,native,,,176,
2174,328,known,1741,,seeding,31,seeds/m2,PLS,native,,,176,
2175,328,known,2041,,seeding,36,seeds/m2,PLS,native,,,176,
2176,328,known,2637,,seeding,302,seeds/m2,PLS,native,,,176,
2177,328,known,2640,,seeding,70,seeds/m2,PLS,native,,,176,
2178,328,known,4575,,seeding,51,seeds/m2,PLS,native,,,176,
2179,328,known,5416,,seeding,215,seeds/m2,PLS,native,,,176,
2180,328,known,5485,,seeding,155,seeds/m2,PLS,native,,,176,
2181,328,known,5573,,seeding,24,seeds/m2,PLS,native,,,176,
2182,328,known,5582,,seeding,86,seeds/m2,PLS,native,,,176,
2183,328,known,5583,,seeding,28,seeds/m2,PLS,native,,,176,
2184,328,known,5765,,seeding,63,seeds/m2,PLS,native,,,176,
2185,328,known,5901,,seeding,215,seeds/m2,PLS,native,,,176,
2186,328,known,5938,,seeding,2241,seeds/m2,PLS,native,,,176,
2187,328,known,5952,,seeding,25,seeds/m2,PLS,native,,,176,
2188,329,known,276,,seeding,13,seeds/m2,PLS,native,,,177,
2189,329,known,484,,seeding,436,seeds/m2,PLS,native,,,177,
2190,329,known,712,,seeding,141,seeds/m2,PLS,native,,,177,
2191,329,known,1686,,seeding,50,seeds/m2,PLS,native,,,177,
2192,329,known,1687,,seeding,45,seeds/m2,PLS,native,,,177,
2193,329,known,1741,,seeding,31,seeds/m2,PLS,native,,,177,
2194,329,known,2041,,seeding,26,seeds/m2,PLS,native,,,177,
2195,329,known,2637,,seeding,175,seeds/m2,PLS,native,,,177,
2196,329,known,4575,,seeding,17,seeds/m2,PLS,native,,,177,
2197,329,known,5416,,seeding,174,seeds/m2,PLS,native,,,177,
2198,329,known,5582,,seeding,172,seeds/m2,PLS,native,,,177,
2199,329,known,5583,,seeding,42,seeds/m2,PLS,native,,,177,
2200,329,known,5585,,seeding,51,seeds/m2,PLS,native,,,177,
2201,329,known,5763,,seeding,40,seeds/m2,PLS,native,,,177,
2202,329,known,5765,,seeding,32,seeds/m2,PLS,native,,,177,
2203,329,known,5801,,seeding,131,seeds/m2,PLS,native,,,177,
2204,329,known,5901,,seeding,86,seeds/m2,PLS,native,,,177,
2205,329,known,5938,,seeding,1136,seeds/m2,PLS,native,,,177,
2206,330,known,276,,seeding,1,seeds/m2,PLS,native,,,178,
2207,330,known,484,,seeding,216,seeds/m2,PLS,native,,,178,
2208,330,known,712,,seeding,47,seeds/m2,PLS,native,,,178,
2209,330,known,1686,,seeding,20,seeds/m2,PLS,native,,,178,
2210,330,known,1687,,seeding,7,seeds/m2,PLS,native,,,178,
2211,330,known,1741,,seeding,31,seeds/m2,PLS,native,,,178,
2212,330,known,5416,,seeding,86,seeds/m2,PLS,native,,,178,
2213,330,known,5582,,seeding,86,seeds/m2,PLS,native,,,178,
2214,330,known,5901,,seeding,86,seeds/m2,PLS,native,,,178,
2215,331,known,387,,seeding,142,seeds/m2,PLS,native,,,179,
2216,331,known,465,,seeding,349,seeds/m2,PLS,native,,,179,
2217,331,known,484,,seeding,86,seeds/m2,PLS,native,,,179,
2218,331,known,3010,,seeding,1,seeds/m2,PLS,native,,,179,
2219,331,known,4575,,seeding,8,seeds/m2,PLS,native,,,179,
2220,331,known,5415,,seeding,58,seeds/m2,PLS,native,,,179,
2221,331,known,5416,,seeding,86,seeds/m2,PLS,native,,,179,
2222,331,known,5573,,seeding,30,seeds/m2,PLS,native,,,179,
2223,331,known,5582,,seeding,85,seeds/m2,PLS,native,,,179,
2224,331,known,5583,,seeding,28,seeds/m2,PLS,native,,,179,
2225,331,known,5901,,seeding,86,seeds/m2,PLS,native,,,179,
2226,331,known,5952,,seeding,49,seeds/m2,PLS,native,,,179,
2227,331,known,6517,,seeding,4,seeds/m2,PLS,native,,,179,
2228,332,known,387,,seeding,142,seeds/m2,PLS,native,,,180,
2229,332,known,465,,seeding,349,seeds/m2,PLS,native,,,180,
2230,332,known,484,,seeding,86,seeds/m2,PLS,native,,,180,
2231,332,known,1102,,seeding,255,seeds/m2,PLS,native,,,180,
2232,332,known,1686,,seeding,30,seeds/m2,PLS,native,,,180,
2233,332,known,3010,,seeding,1,seeds/m2,PLS,native,,,180,
2234,332,known,4575,,seeding,8,seeds/m2,PLS,native,,,180,
2235,332,known,5415,,seeding,58,seeds/m2,PLS,native,,,180,
2236,332,known,5416,,seeding,86,seeds/m2,PLS,native,,,180,
2237,332,known,5573,,seeding,30,seeds/m2,PLS,native,,,180,
2238,332,known,5577,,seeding,65,seeds/m2,PLS,native,,,180,
2239,332,known,5582,,seeding,256,seeds/m2,PLS,native,,,180,
2240,332,known,5583,,seeding,111,seeds/m2,PLS,native,,,180,
2241,332,known,5585,,seeding,100,seeds/m2,PLS,native,,,180,
2242,332,known,5763,,seeding,157,seeds/m2,PLS,native,,,180,
2243,332,known,5901,,seeding,86,seeds/m2,PLS,native,,,180,
2244,332,known,5952,,seeding,49,seeds/m2,PLS,native,,,180,
2245,332,known,6517,,seeding,4,seeds/m2,PLS,native,,,180,
2246,333,known,387,,seeding,429,seeds/m2,PLS,native,,,181,
2247,333,known,465,,seeding,349,seeds/m2,PLS,native,,,181,
2248,333,known,469,,seeding,102,seeds/m2,PLS,exotic,,,181,
2249,333,known,484,,seeding,1384,seeds/m2,PLS,native,,,181,
2250,333,known,712,,seeding,93,seeds/m2,PLS,native,,,181,
2251,333,known,1686,,seeding,30,seeds/m2,PLS,native,,,181,
2252,333,known,1741,,seeding,20,seeds/m2,PLS,native,,,181,
2253,333,known,2640,,seeding,53,seeds/m2,PLS,native,,,181,
2254,333,known,3010,,seeding,1,seeds/m2,PLS,native,,,181,
2255,333,known,4575,,seeding,8,seeds/m2,PLS,native,,,181,
2256,333,known,5415,,seeding,58,seeds/m2,PLS,native,,,181,
2257,333,known,5416,,seeding,86,seeds/m2,PLS,native,,,181,
2258,333,known,5573,,seeding,30,seeds/m2,PLS,native,,,181,
2259,333,known,5577,,seeding,33,seeds/m2,PLS,native,,,181,
2260,333,known,5582,,seeding,171,seeds/m2,PLS,native,,,181,
2261,333,known,5583,,seeding,69,seeds/m2,PLS,native,,,181,
2262,333,known,5585,,seeding,50,seeds/m2,PLS,native,,,181,
2263,333,known,5763,,seeding,79,seeds/m2,PLS,native,,,181,
2264,333,known,5901,,seeding,86,seeds/m2,PLS,native,,,181,
2265,333,known,5952,,seeding,49,seeds/m2,PLS,native,,,181,
2266,333,known,6517,,seeding,4,seeds/m2,PLS,native,,,181,
2267,334,known,387,,seeding,401,seeds/m2,PLS,native,,,182,
2268,334,known,469,,seeding,102,seeds/m2,PLS,exotic,,,182,
2269,334,known,484,,seeding,1384,seeds/m2,PLS,native,,,182,
2270,334,known,712,,seeding,93,seeds/m2,PLS,native,,,182,
2271,334,known,1686,,seeding,39,seeds/m2,PLS,native,,,182,
2272,334,known,1741,,seeding,31,seeds/m2,PLS,native,,,182,
2273,334,known,2640,,seeding,60,seeds/m2,PLS,native,,,182,
2274,334,known,2887,,seeding,12,seeds/m2,PLS,exotic,,,182,
2275,334,known,5415,,seeding,23,seeds/m2,PLS,native,,,182,
2276,334,known,5416,,seeding,17,seeds/m2,PLS,native,,,182,
2277,334,known,5577,,seeding,33,seeds/m2,PLS,native,,,182,
2278,334,known,5582,,seeding,171,seeds/m2,PLS,native,,,182,
2279,334,known,5583,,seeding,69,seeds/m2,PLS,native,,,182,
2280,334,known,5585,,seeding,100,seeds/m2,PLS,native,,,182,
2281,334,known,5763,,seeding,118,seeds/m2,PLS,native,,,182,
2282,334,known,5952,,seeding,25,seeds/m2,PLS,native,,,182,
2283,335,known,484,,seeding,54,seeds/m2,PLS,native,,,183,
2284,335,known,1686,,seeding,20,seeds/m2,PLS,native,,,183,
2285,335,known,1741,,seeding,10,seeds/m2,PLS,native,,,183,
2286,335,known,2640,,seeding,9,seeds/m2,PLS,native,,,183,
2287,335,known,2887,,seeding,18,seeds/m2,PLS,exotic,,,183,
2288,335,known,5416,,seeding,172,seeds/m2,PLS,native,,,183,
2289,335,known,5577,,seeding,43,seeds/m2,PLS,native,,,183,
2290,335,known,5582,,seeding,171,seeds/m2,PLS,native,,,183,
2291,335,known,5583,,seeding,83,seeds/m2,PLS,native,,,183,
2292,335,known,5585,,seeding,100,seeds/m2,PLS,native,,,183,
2293,335,known,5763,,seeding,118,seeds/m2,PLS,native,,,183,
2294,335,known,5765,,seeding,63,seeds/m2,PLS,native,,,183,
2295,335,known,5932,,seeding,431,seeds/m2,PLS,native,,,183,
2296,336,known,387,,seeding,286,seeds/m2,PLS,native,,,184,
2297,336,known,465,,seeding,701,seeds/m2,PLS,native,,,184,
2298,336,known,712,,seeding,47,seeds/m2,PLS,native,,,184,
2299,336,known,1686,,seeding,30,seeds/m2,PLS,native,,,184,
2300,336,known,1741,,seeding,10,seeds/m2,PLS,native,,,184,
2301,336,known,2640,,seeding,70,seeds/m2,PLS,native,,,184,
2302,336,known,5577,,seeding,33,seeds/m2,PLS,native,,,184,
2303,336,known,5582,,seeding,86,seeds/m2,PLS,native,,,184,
2304,336,known,5583,,seeding,42,seeds/m2,PLS,native,,,184,
2305,336,known,5585,,seeding,50,seeds/m2,PLS,native,,,184,
2306,336,known,5763,,seeding,79,seeds/m2,PLS,native,,,184,
2307,337,known,484,,seeding,54,seeds/m2,PLS,native,,,185,
2308,337,known,1686,,seeding,20,seeds/m2,PLS,native,,,185,
2309,337,known,1741,,seeding,10,seeds/m2,PLS,native,,,185,
2310,337,known,2640,,seeding,9,seeds/m2,PLS,native,,,185,
2311,337,known,2887,,seeding,18,seeds/m2,PLS,exotic,,,185,
2312,337,known,5416,,seeding,172,seeds/m2,PLS,native,,,185,
2313,337,known,5577,,seeding,43,seeds/m2,PLS,native,,,185,
2314,337,known,5582,,seeding,171,seeds/m2,PLS,native,,,185,
2315,337,known,5583,,seeding,83,seeds/m2,PLS,native,,,185,
2316,337,known,5585,,seeding,100,seeds/m2,PLS,native,,,185,
2317,337,known,5763,,seeding,118,seeds/m2,PLS,native,,,185,
2318,337,known,5765,,seeding,63,seeds/m2,PLS,native,,,185,
2319,337,known,5932,,seeding,431,seeds/m2,PLS,native,,,185,
2320,338,known,484,,seeding,54,seeds/m2,PLS,native,,,186,
2321,338,known,1686,,seeding,20,seeds/m2,PLS,native,,,186,
2322,338,known,1741,,seeding,10,seeds/m2,PLS,native,,,186,
2323,338,known,2640,,seeding,9,seeds/m2,PLS,native,,,186,
2324,338,known,2887,,seeding,18,seeds/m2,PLS,exotic,,,186,
2325,338,known,5416,,seeding,172,seeds/m2,PLS,native,,,186,
2326,338,known,5577,,seeding,43,seeds/m2,PLS,native,,,186,
2327,338,known,5582,,seeding,171,seeds/m2,PLS,native,,,186,
2328,338,known,5583,,seeding,83,seeds/m2,PLS,native,,,186,
2329,338,known,5585,,seeding,100,seeds/m2,PLS,native,,,186,
2330,338,known,5763,,seeding,118,seeds/m2,PLS,native,,,186,
2331,338,known,5765,,seeding,63,seeds/m2,PLS,native,,,186,
2332,338,known,5932,,seeding,431,seeds/m2,PLS,native,,,186,
2333,339,known,387,,seeding,144,seeds/m2,PLS,native,,,187,
2334,339,known,457,,seeding,11,seeds/m2,PLS,native,,,187,
2335,339,known,465,,seeding,141,seeds/m2,PLS,native,,,187,
2336,339,known,469,,seeding,102,seeds/m2,PLS,exotic,,,187,
2337,339,known,484,,seeding,87,seeds/m2,PLS,native,,,187,
2338,339,known,5415,,seeding,58,seeds/m2,PLS,native,,,187,
2339,339,known,5582,,seeding,129,seeds/m2,PLS,native,,,187,
2340,339,known,5585,,seeding,101,seeds/m2,PLS,native,,,187,
2341,339,known,5763,,seeding,59,seeds/m2,PLS,native,,,187,
2342,339,known,5881,,seeding,110,seeds/m2,PLS,native,,,187,
2343,340,known,276,,seeding,1,seeds/m2,PLS,native,,,188,
2344,340,known,484,,seeding,216,seeds/m2,PLS,native,,,188,
2345,340,known,712,,seeding,47,seeds/m2,PLS,native,,,188,
2346,340,known,1686,,seeding,20,seeds/m2,PLS,native,,,188,
2347,340,known,1687,,seeding,7,seeds/m2,PLS,native,,,188,
2348,340,known,1741,,seeding,31,seeds/m2,PLS,native,,,188,
2349,340,known,5416,,seeding,86,seeds/m2,PLS,native,,,188,
2350,340,known,5582,,seeding,86,seeds/m2,PLS,native,,,188,
2351,340,known,5901,,seeding,86,seeds/m2,PLS,native,,,188,
2352,341,known,276,,seeding,1,seeds/m2,PLS,native,,,189,
2353,341,known,484,,seeding,216,seeds/m2,PLS,native,,,189,
2354,341,known,712,,seeding,47,seeds/m2,PLS,native,,,189,
2355,341,known,1686,,seeding,20,seeds/m2,PLS,native,,,189,
2356,341,known,1687,,seeding,7,seeds/m2,PLS,native,,,189,
2357,341,known,1741,,seeding,31,seeds/m2,PLS,native,,,189,
2358,341,known,5416,,seeding,86,seeds/m2,PLS,native,,,189,
2359,341,known,5582,,seeding,86,seeds/m2,PLS,native,,,189,
2360,341,known,5901,,seeding,86,seeds/m2,PLS,native,,,189,
2361,342,known,387,,seeding,142,seeds/m2,PLS,native,,,190,
2362,342,known,465,,seeding,349,seeds/m2,PLS,native,,,190,
2363,342,known,484,,seeding,86,seeds/m2,PLS,native,,,190,
2364,342,known,3010,,seeding,1,seeds/m2,PLS,native,,,190,
2365,342,known,4575,,seeding,8,seeds/m2,PLS,native,,,190,
2366,342,known,5415,,seeding,58,seeds/m2,PLS,native,,,190,
2367,342,known,5416,,seeding,86,seeds/m2,PLS,native,,,190,
2368,342,known,5573,,seeding,30,seeds/m2,PLS,native,,,190,
2369,342,known,5582,,seeding,85,seeds/m2,PLS,native,,,190,
2370,342,known,5583,,seeding,28,seeds/m2,PLS,native,,,190,
2371,342,known,5901,,seeding,86,seeds/m2,PLS,native,,,190,
2372,342,known,5952,,seeding,49,seeds/m2,PLS,native,,,190,
2373,342,known,6517,,seeding,4,seeds/m2,PLS,native,,,190,
2374,343,known,387,,seeding,23,seeds/m2,PLS,native,,,191,
2375,343,known,484,,seeding,13,seeds/m2,PLS,native,,,191,
